time;X_value;Y_value;Z_value
5,0316;-4,14436;-13,11095;1,14682
5,0327;-3,98156;-13,0463;1,18752
5,0371;-3,69904;-12,94575;1,20907
5,0372;-3,59609;-12,92659;1,22344
5,0451;-3,40216;-12,87153;1,20907
5,0451;-3,32794;-12,84759;1,16598
5,0451;-3,25611;-12,84519;1,08697
5,0451;-3,12922;-12,81646;0,95289
5,0482;-3,04542;-12,74703;0,90261
5,0526;-2,76051;-12,3041;0,71108
5,0526;-2,76051;-12,3041;0,71108
5,0527;-2,71981;-12,19397;0,68953
5,0551;-2,63602;-11,96891;0,66559
5,0572;-2,58574;-11,75344;0,68474
5,0608;-2,53546;-11,5619;0,71347
5,0634;-2,49236;-11,45177;0,72305
5,0634;-2,41575;-11,34642;0,73741
5,0669;-2,37026;-11,16686;0,80206
5,0669;-2,29604;-10,99926;0,90261
5,0719;-2,23618;-10,779;1,075
5,0719;-2,23618;-10,71675;1,13006
5,0725;-2,2314;-10,6545;1,18274
5,0755;-2,22661;-10,59464;1,22104
5,0772;-2,19788;-10,50127;1,25456
5,0808;-2,13323;-10,42944;1,26174
5,0808;-2,10929;-10,40311;1,25456
5,0829;-2,04944;-10,37438;1,22583
5,0869;-2,01592;-10,35522;1,1971
5,0869;-1,95127;-10,3217;1,14682
5,0927;-1,88424;-10,29297;1,01754
5,0927;-1,88424;-10,29297;1,01754
5,0931;-1,87945;-10,28818;0,97205
5,0951;-1,86269;-10,26664;0,85952
5,0974;-1,84114;-10,25945;0,79966
5,0995;-1,75974;-10,26664;0,67277
5,101;-1,70946;-10,26424;0,61531
5,1027;-1,64482;-10,18763;0,48842
5,1063;-1,68312;-10,06552;0,41659
5,1072;-1,70946;-9,99609;0,38547
5,1157;-1,8148;-9,79258;0,25618
5,1157;-1,8148;-9,79258;0,25618
5,1157;-1,89142;-9,71597;0,25379
5,1157;-2,1452;-9,57232;0,31125
5,1168;-2,24097;-9,51486;0,33998
5,1203;-2,52828;-9,3329;0,45011
5,121;-2,62405;-9,26586;0,50278
5,1228;-2,7246;-9,20361;0,56024
5,125;-2,94247;-9,0863;0,70629
5,1271;-3,21541;-8,96658;0,87628
5,132;-3,60327;-8,81096;1,14922
5,1321;-3,72777;-8,76787;1,22823
5,1341;-3,85227;-8,76787;1,30723
5,1384;-3,98874;-8,67928;1,38145
5,1396;-4,2545;-8,55957;1,52271
5,1396;-4,458;-8,51169;1,58496
5,1412;-4,53701;-8,48774;1,60412
5,1434;-4,66151;-8,44465;1,63285
5,1454;-4,71179;-8,41592;1,6113
5,1476;-4,87459;-8,32254;1,57299
5,1527;-4,97545;-8,28903;1,29047
5,1527;-4,97545;-8,28903;1,29047
5,154;-4,9539;-8,301;1,20428
5,1554;-4,92757;-8,31297;1,1157
5,1568;-4,87459;-8,32494;0,94332
5,1597;-4,77643;-8,35127;0,77572
5,1606;-4,73094;-8,38;0,68953
5,1626;-4,64236;-8,44225;0,53391
5,1652;-4,52744;-8,49253;0,44293
5,1668;-4,45561;-8,51169;0,39983
5,1723;-4,14915;-8,60267;0,32561
5,1723;-4,14915;-8,60267;0,32561
5,1725;-4,05338;-8,61943;0,33758
5,1747;-3,89776;-8,5907;0,36631
5,1767;-3,81157;-8,57872;0,36871
5,1804;-3,56497;-8,54521;0,40701
5,1807;-3,49075;-8,48535;0,44053
5,1829;-3,42371;-8,43268;0,46208
5,1855;-3,27766;-8,35606;0,47645
5,1868;-3,2226;-8,32015;0,48123
5,1927;-3,03824;-8,16453;0,46687
5,1927;-3,03824;-8,16453;0,46687
5,1927;-3,00712;-8,10946;0,45011
5,1946;-2,94247;-8,07594;0,36871
5,1972;-2,86825;-8,03524;0,27294
5,2005;-2,79882;-8,0113;0,1652
5,2007;-2,77967;-7,97539;0,09816
5,2029;-2,75573;-7,94187;0,03591
5,209;-2,74854;-7,86765;-0,08619
5,209;-2,78924;-7,78385;-0,21548
5,2223;-2,82276;-7,71202;-0,35913
5,2224;-2,79643;-7,66414;-0,37828
5,2224;-2,8084;-7,5971;-0,39504
5,2224;-2,8491;-7,51809;-0,40462
5,2224;-2,92571;-7,33613;-0,43814
5,2224;-3,05979;-7,13023;-0,43574
5,2224;-3,11725;-7,04404;-0,44053
5,2234;-3,18908;-6,91475;-0,4549
5,2274;-3,21781;-6,83575;-0,46687
5,2274;-3,33512;-6,649;-0,49799
5,2346;-3,31358;-6,32817;-0,50518
5,2346;-3,31358;-6,32817;-0,50518
5,2346;-3,28484;-6,26832;-0,44293
5,2346;-3,25851;-6,11748;-0,3711
5,2398;-3,2609;-6,03129;-0,34237
5,2399;-3,24175;-5,87328;-0,2897
5,241;-3,21302;-5,78948;-0,249
5,2432;-3,12683;-5,63625;-0,16041
5,2453;-3,03106;-5,48781;-0,05986
5,2472;-2,9736;-5,4112;-0,02634
5,257;-2,81798;-5,13586;0,18435
5,257;-2,81798;-5,13586;0,18435
5,257;-2,79643;-5,09516;0,249
5,257;-2,77967;-5,01615;0,35434
5,257;-2,79643;-4,98024;0,40223
5,2627;-2,83952;-4,9156;0,49321
5,2627;-2,86825;-4,89375;0,48602
5,2627;-2,87544;-4,88417;0,47405
5,2653;-2,90896;-4,85784;0,45729
5,2668;-2,95444;-4,81713;0,39983
5,2733;-2,8084;-4,79798;0,34955
5,2733;-2,7677;-4,80277;0,35913
5,2733;-2,74854;-4,80277;0,35913
5,2746;-2,76051;-4,7908;0,36871
5,2766;-2,81079;-4,74291;0,39025
5,28;-2,79403;-4,69024;0,36152
5,2806;-2,78446;-4,69024;0,36392
5,2835;-2,74615;-4,74291;0,35434
5,2853;-2,73418;-4,76207;0,35195
5,2866;-2,74854;-4,76686;0,34237
5,2926;-2,9305;-4,75488;0,34955
5,2926;-2,9305;-4,75488;0,34955
5,2926;-3,06697;-4,72376;0,41899
5,2947;-3,14838;-4,72376;0,4525
5,2966;-3,12683;-4,80995;0,44293
5,2997;-3,10049;-4,84108;0,49799
5,3006;-3,10767;-4,84108;0,53391
5,303;-3,15077;-4,84108;0,59376
5,3052;-3,24175;-4,82432;0,64165
5,3065;-3,28245;-4,80516;0,64883
5,3116;-3,44765;-4,67348;0,64883
5,3117;-3,44765;-4,67348;0,64883
5,3124;-3,53624;-4,59447;0,65601
5,3147;-3,73735;-4,45082;0,67516
5,3171;-3,69665;-4,44364;0,62728
5,3208;-3,5099;-4,39575;0,54348
5,3209;-3,5099;-4,35745;0,53151
5,3241;-3,53863;-4,32393;0,51954
5,3253;-3,62243;-4,26168;0,44293
5,3271;-3,66073;-4,22816;0,39265
5,3324;-3,81636;-4,05578;0,2059
5,3324;-3,81636;-4,05578;0,2059
5,3324;-3,84269;-4,02465;0,1652
5,335;-3,88818;-3,97677;0,06225
5,3369;-3,90015;-3,93846;-0,02155
5,3404;-3,91691;-3,90494;-0,08859
5,3449;-3,91452;-3,881;-0,10295
5,345;-3,90015;-3,86903;-0,11253
5,345;-3,90973;-3,86185;-0,11732
5,3467;-3,93846;-3,8403;-0,13886
5,3525;-3,91931;-3,78763;-0,26815
5,3526;-3,93367;-3,79242;-0,33279
5,3526;-3,95762;-3,82833;-0,38786
5,3593;-3,96959;-3,87621;-0,44293
5,3594;-4,00789;-3,97198;-0,58419
5,3594;-4,07014;-4,0869;-0,68953
5,3637;-4,09169;-4,14915;-0,73263
5,3637;-4,10366;-4,21858;-0,77093
5,3645;-4,10845;-4,2545;-0,7829
5,3674;-4,16591;-4,36224;-0,77333
5,3726;-4,37421;-4,63278;-0,7446
5,3734;-4,37421;-4,63278;-0,7446
5,3734;-4,40054;-4,68785;-0,7446
5,3746;-4,46279;-4,8291;-0,74699
5,377;-4,49392;-4,89644;-0,7422
5,3797;-4,57771;-5,07361;-0,73981
5,3806;-4,62081;-5,16699;-0,71347
5,3826;-4,69982;-5,35134;-0,64165
5,391;-4,80277;-5,54527;-0,5794
5,391;-4,87699;-5,65062;-0,55785
5,395;-5,17417;-6,1941;-0,62249
5,395;-5,17417;-6,1941;-0,62249
5,395;-5,24121;-6,3162;-0,63207
5,3955;-5,32261;-6,46943;-0,63207
5,3967;-5,37289;-6,56041;-0,64404
5,3996;-5,48542;-6,6897;-0,577
5,4019;-5,44232;-6,65618;-0,56982
5,4034;-5,37049;-6,64421;-0,56264
5,4056;-5,18853;-6,67773;-0,55306
5,4075;-5,0808;-6,71125;-0,41659
5,4122;-5,16459;-6,76871;0,01197
5,4122;-5,19572;-6,79265;0,22266
5,4127;-5,20769;-6,79265;0,46208
5,4151;-5,22205;-6,87884;0,68474
5,4189;-5,18135;-6,98419;1,13485
5,4194;-4,93475;-6,87405;1,652
5,4204;-4,79559;-6,83814;1,90578
5,4225;-4,57293;-6,80223;2,38223
5,4245;-4,46519;-6,75913;2,62405
5,4266;-4,32393;-6,65618;3,055
5,4322;-4,52265;-6,74477;2,76051
5,4322;-4,52265;-6,74477;2,76051
5,4332;-4,71658;-6,8549;2,26252
5,4349;-4,96827;-7,00095;1,61369
5,4367;-5,62907;-7,4319;-0,05986
5,4398;-6,41197;-8,03763;-1,89381
5,4406;-6,80941;-8,42071;-2,74376
5,4426;-7,48218;-9,33769;-4,12282
5,4449;-7,9706;-10,42944;-4,80516
5,4469;-8,12622;-10,95617;-4,81953
5,4526;-7,99214;-13,00081;-3,53863
5,4526;-7,99214;-13,00081;-3,53863
5,4526;-7,81497;-13,49402;-3,08373
5,4546;-7,38402;-14,42536;-2,28167
5,4568;-7,12784;-14,84944;-1,97282
5,4603;-6,10791;-15,78318;-1,24977
5,4607;-5,72723;-15,96274;-1,05345
5,4625;-5,36092;-16,08963;-0,84994
5,4647;-4,67109;-16,1878;-0,22745
5,4669;-4,33111;-16,18301;0,26576
5,4729;-3,11246;-15,76642;3,18189
5,4729;-2,86825;-15,76642;3,95522
5,4735;-2,86825;-15,56291;3,95522
5,4754;-2,49236;-15,04816;5,80624
5,4768;-2,42054;-14,41339;5,823
5,4797;-2,46363;-13,34079;4,28562
5,4804;-2,44927;-12,6752;3,32076
5,4827;-2,40617;-11,95215;1,48441
5,4847;-2,42293;-10,51803;0,66798
5,4865;-2,57616;-9,30177;-0,64165
5,4925;-3,12443;-8,39437;-1,70467
5,493;-3,35428;-8,32733;-1,87705
5,4931;-3,60327;-8,35846;-1,98719
5,4955;-3,87861;-8,48056;-2,03507
5,4969;-4,4604;-8,94025;-1,98479
5,5038;-4,96827;-9,54119;-1,68791
5,5047;-5,19572;-9,85483;-1,40779
5,5047;-5,63864;-10,48451;-0,80445
5,5056;-5,84455;-10,73351;-0,57461
5,5065;-6,1917;-11,07588;-0,27533
5,5117;-6,50056;-11,07348;-0,10774
5,5117;-6,50056;-11,07348;-0,10774
5,5125;-6,4814;-10,97053;-0,10534
5,5156;-6,38324;-10,72153;-0,10056
5,5173;-6,3162;-10,58028;-0,10295
5,5243;-6,16297;-10,31931;-0,1245
5,5243;-6,09115;-10,21396;-0,13408
5,5244;-5,95947;-10,02961;-0,18675
5,5247;-5,81103;-9,95539;-0,25618
5,5273;-5,72484;-9,96976;-0,29449
5,5325;-5,37528;-10,1589;-0,39504
5,5326;-5,37528;-10,1589;-0,39504
5,5327;-5,26754;-10,21636;-0,42856
5,5349;-5,00658;-10,38395;-0,50518
5,5371;-4,86502;-10,4869;-0,57221
5,5396;-4,45322;-10,76942;-0,85234
5,5414;-4,33829;-10,85082;-0,95768
5,5425;-4,22337;-10,92265;-1,07978
5,5453;-4,0055;-11,03518;-1,30005
5,5466;-3,83072;-11,107;-1,47962
5,5518;-3,60806;-11,08545;-1,70707
5,5518;-3,56018;-11,04475;-1,75734
5,5526;-3,51948;-11,04475;-1,78847
5,5546;-3,49075;-10,93701;-1,80762
5,5567;-3,48835;-10,82448;-1,8172
5,5596;-3,54342;-10,66886;-1,81241
5,5605;-3,59849;-10,57309;-1,81002
5,5625;-3,73735;-10,39832;-1,80762
5,5653;-3,81157;-10,31931;-1,8148
5,5666;-3,97198;-10,14453;-1,85072
5,572;-4,36702;-9,80934;-1,90339
5,572;-4,36702;-9,80934;-1,90339
5,5727;-4,48913;-9,7447;-1,90339
5,5749;-4,61602;-9,68245;-1,89621
5,5769;-4,83868;-9,55077;-1,85311
5,5792;-5,04728;-9,45979;-1,82438
5,5804;-5,13826;-9,40233;-1,80762
5,5824;-5,3274;-9,2898;-1,75495
5,5854;-5,52133;-9,17249;-1,68552
5,5866;-5,6147;-9,0863;-1,63045
5,592;-5,88525;-8,79181;-1,46286
5,592;-5,88525;-8,79181;-1,46286
5,5928;-5,93792;-8,73195;-1,41976
5,5951;-5,99299;-8,61943;-1,35033
5,597;-5,99538;-8,58591;-1,33836
5,5997;-5,93792;-8,49732;-1,29287
5,6003;-5,89243;-8,47817;-1,27372
5,603;-5,83976;-8,46141;-1,25217
5,6046;-5,68892;-8,45901;-1,18274
5,6065;-5,61231;-8,4662;-1,13725
5,6122;-5,18135;-8,48535;-0,99599
5,6122;-5,18135;-8,48535;-0,99599
5,6127;-5,04249;-8,48774;-0,95768
5,6155;-4,80756;-8,49014;-0,87388
5,6167;-4,56335;-8,48774;-0,84755
5,6201;-4,33829;-8,48535;-0,83079
5,6204;-4,24492;-8,50211;-0,82361
5,6227;-4,07254;-8,50929;-0,82839
5,6246;-3,99353;-8,46859;-0,83079
5,6266;-3,80678;-8,43986;-0,87628
5,6324;-3,51469;-8,33212;-0,92895
5,6333;-3,41413;-8,29142;-0,94092
5,6333;-3,30639;-8,24832;-0,9505
5,6354;-3,19865;-8,18368;-0,94571
5,6417;-2,99754;-8,08552;-0,92177
5,6417;-2,84431;-8,04482;-0,90501
5,6417;-2,77967;-8,03285;-0,89064
5,6434;-2,67672;-8,04721;-0,86431
5,6455;-2,63362;-8,06158;-0,84515
5,6476;-2,55222;-8,0927;-0,79966
5,6524;-2,46124;-8,18129;-0,79966
5,6524;-2,46124;-8,18129;-0,79966
5,6542;-2,4349;-8,21481;-0,79966
5,6549;-2,37026;-8,31057;-0,81403
5,6573;-2,32716;-8,35846;-0,83318
5,6594;-2,25294;-8,43986;-0,8667
5,6608;-2,21942;-8,48774;-0,8691
5,663;-2,15239;-8,55478;-0,87388
5,6646;-2,1069;-8,62421;-0,88585
5,6665;-2,09014;-8,6697;-0,9074
5,6717;-2,01592;-8,79181;-1,04866
5,6718;-2,01592;-8,79181;-1,04866
5,6724;-2,01352;-8,82054;-1,07739
5,6744;-2,01113;-8,89476;-1,10133
5,6765;-2,01113;-8,93785;-1,10852
5,6801;-2,02071;-8,98095;-1,08457
5,6804;-2,03747;-8,98095;-1,06781
5,6824;-2,04704;-8,98813;-1,04387
5,6845;-2,05901;-9,00968;-1,01035
5,6873;-2,09732;-9,02165;-0,97444
5,6918;-2,13802;-9,02165;-0,9074
5,6918;-2,14999;-9,00729;-0,90022
5,6925;-2,16675;-9,00729;-0,90261
5,6947;-2,18351;-8,96658;-0,91937
5,6967;-2,20985;-8,92828;-0,9481
5,6994;-2,25773;-8,878;-0,98402
5,7006;-2,27928;-8,86603;-0,99838
5,7024;-2,31759;-8,86363;-1,02232
5,7054;-2,32238;-8,84687;-1,02472
5,7067;-2,33195;-8,80857;-1,01754
5,7116;-2,40138;-8,75589;-1,00078
5,7116;-2,40138;-8,75589;-1,00078
5,7125;-2,41814;-8,74632;-1,01754
5,7144;-2,43251;-8,74392;-1,04627
5,7165;-2,45645;-8,73914;-1,07021
5,7191;-2,42054;-8,72477;-1,12288
5,7205;-2,38941;-8,72238;-1,13725
5,7223;-2,35589;-8,72716;-1,16598
5,7245;-2,33435;-8,70562;-1,16598
5,7267;-2,32477;-8,69843;-1,13964
5,7315;-2,28167;-8,59548;-1,00796
5,7316;-2,28167;-8,59548;-1,00796
5,7323;-2,2697;-8,56675;-0,96007
5,7344;-2,26731;-8,52366;-0,8667
5,7364;-2,27689;-8,49732;-0,82361
5,7395;-2,34153;-8,39198;-0,75417
5,7405;-2,36547;-8,37282;-0,73741
5,7429;-2,38223;-8,3417;-0,72544
5,7454;-2,40617;-8,25072;-0,69192
5,7469;-2,40857;-8,21241;-0,68714
5,7537;-2,43969;-8,14298;-0,68953
5,7538;-2,43969;-8,14298;-0,68953
5,7538;-2,44209;-8,14298;-0,67995
5,7559;-2,43011;-8,16213;-0,67038
5,7572;-2,44927;-8,19565;-0,65362
5,7602;-2,48039;-8,24593;-0,6201
5,7676;-2,49955;-8,29381;-0,60573
5,7676;-2,49236;-8,32973;-0,577
5,7676;-2,48518;-8,41113;-0,56982
5,7676;-2,48758;-8,48296;-0,53391
5,7758;-2,45645;-8,55957;-0,64404
5,7758;-2,45645;-8,56915;-0,64404
5,7758;-2,44927;-8,57154;-0,71587
5,7758;-2,44687;-8,56915;-0,79009
5,7769;-2,44448;-8,56436;-0,93613
5,7813;-2,43251;-8,54281;-1,05105
5,7813;-2,42772;-8,53563;-1,08936
5,7829;-2,42533;-8,5045;-1,10373
5,7847;-2,42293;-8,49971;-1,0726
5,7875;-2,42533;-8,48056;-0,98881
5,7921;-2,46363;-8,4638;-0,87388
5,7921;-2,46363;-8,4638;-0,87388
5,7925;-2,48758;-8,45423;-0,87388
5,7946;-2,49476;-8,44465;-0,88107
5,7969;-2,49715;-8,43747;-0,90022
5,8001;-2,48758;-8,44225;-0,91219
5,8004;-2,46124;-8,44225;-0,91219
5,8032;-2,43969;-8,45183;-0,88825
5,805;-2,42772;-8,47338;-0,90261
5,81;-2,43251;-8,49253;-0,9074
5,8132;-2,53067;-8,59788;-0,98162
5,8132;-2,53067;-8,59788;-0,98162
5,8133;-2,57377;-8,63379;-1,00317
5,8153;-2,65756;-8,71998;-1,03908
5,8169;-2,68869;-8,78702;-1,05105
5,8201;-2,78924;-8,9594;-1,09654
5,8215;-2,81798;-9,01926;-1,10852
5,8252;-2,8491;-9,06714;-1,12049
5,8258;-2,8922;-9,15573;-1,13725
5,8277;-2,89459;-9,24431;-1,17795
5,8317;-2,87065;-9,28741;-1,20189
5,8318;-2,86107;-9,28741;-1,21386
5,8331;-2,85149;-9,28741;-1,22823
5,8346;-2,83713;-9,27783;-1,23541
5,8373;-2,81079;-9,25628;-1,25217
5,8403;-2,77488;-9,21319;-1,27372
5,8412;-2,74376;-9,18685;-1,28569
5,8429;-2,67193;-9,11981;-1,33596
5,8481;-2,62644;-9,06954;-1,37906
5,8482;-2,55701;-8,98574;-1,47004
5,8523;-2,51631;-8,86603;-1,66397
5,8524;-2,51631;-8,86603;-1,66397
5,8524;-2,49715;-8,8373;-1,71185
5,8546;-2,46363;-8,80138;-1,75734
5,8565;-2,36787;-8,76547;-1,83875
5,8595;-2,21464;-8,76068;-1,92015
5,8604;-2,13084;-8,77744;-1,95606
5,8625;-1,95846;-8,82293;-2,00634
5,8652;-1,79565;-8,88758;-1,98479
5,8673;-1,71904;-8,93067;-1,95846
5,8721;-1,55144;-9,16291;-1,76692
5,8721;-1,55144;-9,16291;-1,76692
5,8725;-1,52989;-9,23713;-1,72622
5,8746;-1,50595;-9,39036;-1,64721
5,877;-1,49398;-9,44543;-1,61609
5,8796;-1,52032;-9,5795;-1,55863
5,8809;-1,55384;-9,62738;-1,55144
5,8831;-1,60651;-9,67048;-1,54665
5,8846;-1,7358;-9,77104;-1,54187
5,8871;-1,80283;-9,81653;-1,55623
5,8921;-2,18591;-10,04876;-1,60651
5,8922;-2,18591;-10,04876;-1,60651
5,8924;-2,29125;-10,10862;-1,60172
5,8958;-2,52349;-10,22354;-1,59693
5,8967;-2,78446;-10,3217;-1,57538
5,8994;-3,02388;-10,41029;-1,57778
5,9005;-3,12443;-10,46775;-1,59214
5,908;-3,29921;-10,51803;-1,65439
5,9081;-3,37343;-10,58746;-1,68552
5,9081;-3,52187;-10,62337;-1,73101
5,9124;-3,65595;-10,65929;-1,70228
5,9124;-3,65595;-10,65929;-1,70228
5,9135;-3,66073;-10,6545;-1,66636
5,9149;-3,65595;-10,64013;-1,61848
5,9166;-3,63919;-10,58985;-1,50595
5,9204;-3,61046;-10,53479;-1,39103
5,9209;-3,5937;-10,51085;-1,34075
5,9232;-3,56257;-10,48211;-1,26174
5,9253;-3,54821;-10,47014;-1,22104
5,927;-3,51229;-10,46535;-1,21865
5,9316;-3,47159;-10,51085;-1,27132
5,9316;-3,47159;-10,51085;-1,27132
5,9325;-3,46441;-10,5276;-1,28808
5,9349;-3,46202;-10,57309;-1,3216
5,9376;-3,46202;-10,59225;-1,33118
5,9394;-3,45962;-10,64492;-1,36469
5,9404;-3,44765;-10,66647;-1,38624
5,9423;-3,46202;-10,68562;-1,44131
5,9446;-3,49314;-10,70717;-1,50595
5,9465;-3,5099;-10,71675;-1,53708
5,9517;-3,60806;-10,68323;-1,6496
5,9517;-3,60806;-10,68323;-1,6496
5,9524;-3,62003;-10,68562;-1,65679
5,955;-3,66313;-10,66647;-1,652
5,9567;-3,69186;-10,65689;-1,63045
5,9595;-3,81875;-10,62577;-1,4868
5,9608;-3,85706;-10,62098;-1,41976
5,9628;-3,89297;-10,60661;-1,35033
5,9646;-3,97437;-10,54436;-1,16598
5,9671;-4,03184;-10,4893;-0,98641
5,972;-4,20182;-10,49887;-0,74939
5,972;-4,24971;-10,53;-0,68714
5,9726;-4,29999;-10,53;-0,62968
5,9744;-4,34308;-10,59704;-0,57461
5,9765;-4,38139;-10,6952;-0,48363
5,9799;-4,40533;-10,81491;-0,4525
5,9809;-4,39336;-10,86279;-0,46926
5,9829;-4,34069;-10,95377;-0,50278
5,9855;-4,30477;-10,98969;-0,52194
5,9864;-4,21619;-11,06869;-0,56743
5,9923;-3,96001;-11,21235;-0,61052
5,9923;-3,96001;-11,21235;-0,61052
5,9923;-3,88818;-11,23389;-0,62489
5,995;-3,80918;-11,26741;-0,64404
5,9971;-3,64158;-11,3153;-0,68474
5,9994;-3,44286;-11,36079;-0,70629
6,0008;-3,35188;-11,37515;-0,73023
6,0026;-3,12922;-11,40628;-0,77572
6,0051;-2,93769;-11,4374;-0,83079
6,0072;-2,85868;-11,45895;-0,86431
6,0115;-2,5618;-11,54514;-1,04387
6,0115;-2,5618;-11,54514;-1,04387
6,0122;-2,4756;-11,5619;-1,07978
6,0147;-2,27689;-11,59542;-1,11809
6,0166;-2,18112;-11,61218;-1,13485
6,0194;-1,96325;-11,63612;-1,12527
6,0252;-1,8986;-11,63612;-1,10612
6,0252;-1,83635;-11,63612;-1,08218
6,0252;-1,72861;-11,6457;-1,02711
6,0266;-1,68312;-11,63851;-0,96486
6,0318;-1,54665;-11,58824;-0,70629
6,0318;-1,52032;-11,58824;-0,70629
6,0327;-1,52032;-11,57148;-0,60334
6,0346;-1,48919;-11,58584;-0,36152
6,0365;-1,49877;-11,59781;-0,03112
6,0395;-1,55863;-11,63612;0,34716
6,0415;-1,60172;-11,67682;0,56024
6,0423;-1,70228;-11,72949;0,98402
6,0448;-1,76932;-11,88033;1,18513
6,0466;-1,94409;-12,06947;1,52989
6,0517;-2,25773;-12,60817;2,09253
6,0517;-2,25773;-12,60817;2,09253
6,0523;-2,33674;-12,77815;2,20267
6,0546;-2,41814;-12,95054;2,30801
6,0565;-2,58813;-13,34558;2,48279
6,0602;-2,77249;-13,75738;2,62883
6,0609;-2,85149;-13,9561;2,69827
6,0641;-2,99993;-14,28889;2,87304
6,0652;-3,05021;-14,43015;2,95684
6,0665;-3,14838;-14,60014;3,14598
6,0722;-3,21302;-14,54986;3,53863
6,0722;-3,21302;-14,54986;3,53863
6,0725;-3,2202;-14,43734;3,62961
6,0743;-3,2633;-14,13806;3,7565
6,0766;-3,29682;-13,94174;3,80439
6,0802;-3,37582;-13,5036;3,87142
6,0802;-3,41413;-13,25699;3,86424
6,0825;-3,52187;-12,77337;3,82115
6,0845;-3,66313;-12,28255;3,68946
6,0867;-3,72298;-12,06229;3,5937
6,0927;-3,95043;-11,31769;3,055
6,0927;-3,95043;-11,31769;3,055
6,0927;-4,06296;-11,18122;2,92332
6,0957;-4,2545;-10,97053;2,68629
6,0966;-4,35266;-10,88913;2,5594
6,0995;-4,67348;-10,75027;2,28646
6,1011;-4,78122;-10,75266;2,22182
6,1041;-4,85305;-10,74787;2,17154
6,105;-4,97545;-10,80054;2,04944
6,1067;-5,24121;-10,98969;1,96803
6,1117;-5,62907;-11,40388;1,8986
6,1117;-5,72723;-11,56669;1,83875
6,1123;-5,823;-11,56669;1,75256
6,1152;-5,92355;-11,88751;1,652
6,1174;-6,10551;-12,23228;1,4437
6,1198;-6,28029;-12,58422;1,25217
6,121;-6,3593;-12,74942;1,17076
6,123;-6,46464;-13,03433;1,04627
6,1257;-6,49816;-13,16841;0,98881
6,1269;-6,49816;-13,35755;0,92416
6,1323;-6,34733;-13,58739;0,89304
6,1323;-6,34733;-13,58739;0,89304
6,1324;-6,35451;-13,68556;0,90261
6,1347;-6,38085;-13,77654;0,93853
6,137;-6,38564;-13,86512;1,08697
6,1396;-6,28268;-13,87709;1,25935
6,1409;-6,23241;-13,88906;1,35751
6,1425;-6,08157;-13,89625;1,55384
6,1465;-5,89482;-13,81724;1,78129
6,147;-5,77272;-13,76217;1,88903
6,1523;-5,17896;-13,56824;2,21464
6,1523;-5,17896;-13,56824;2,21464
6,1523;-5,03291;-13,5419;2,27689
6,1593;-4,77404;-13,48684;2,38702
6,1593;-4,66869;-13,46529;2,41336
6,1609;-4,37899;-13,41262;2,4373
6,1612;-4,2952;-13,37192;2,42533
6,1629;-4,22098;-13,33361;2,40138
6,1645;-4,07733;-13,23784;2,30801
6,1667;-3,98874;-13,15404;2,25534
6,1721;-3,7565;-12,93857;2,04944
6,1728;-3,7565;-12,93857;2,04944
6,1728;-3,75171;-12,90026;2,00395
6,1755;-3,70144;-12,79012;1,89381
6,178;-3,60088;-12,66802;1,81002
6,1843;-3,49553;-12,49085;1,7765
6,1843;-3,45244;-12,40466;1,77889
6,1843;-3,39019;-12,30889;1,79805
6,1847;-3,34709;-12,10059;1,81002
6,1868;-3,23457;-11,86836;1,81241
6,1928;-2,96402;-11,37755;1,87227
6,1928;-2,96402;-11,37755;1,87227
6,1939;-2,8922;-11,2722;1,87945
6,1951;-2,80361;-11,16207;1,88903
6,1974;-2,63841;-10,95856;1,91536
6,1992;-2,45885;-10,76942;1,90578
6,2007;-2,36547;-10,68323;1,89621
6,2023;-2,16436;-10,49887;1,87705
6,2051;-2,05183;-10,4055;1,8579
6,2068;-1,83396;-10,21396;1,7765
6,2115;-1,52271;-9,93384;1,5275
6,2115;-1,52271;-9,93384;1,5275
6,2143;-1,43173;-9,88117;1,45567
6,2177;-1,27372;-9,77822;1,32639
6,2178;-1,20189;-9,74949;1,25935
6,2195;-0,99359;-9,65133;1,05105
6,2201;-0,99359;-9,65133;1,05105
6,2233;-0,85712;-9,60344;0,91219
6,2252;-0,75896;-9,55077;0,79966
6,2272;-0,7039;-9,51486;0,74939
6,2315;-0,53151;-9,31135;0,58419
6,2316;-0,53151;-9,31135;0,58419
6,232;-0,54827;-9,25149;0,56743
6,2342;-0,56743;-9,22037;0,46687
6,2381;-0,56982;-9,23713;0,39504
6,2397;-0,57221;-9,18685;0,25618
6,2406;-0,59616;-9,15094;0,21548
6,2428;-0,65122;-9,11263;0,17238
6,2452;-0,80924;-9,0432;0,14844
6,2484;-0,85712;-9,02405;0,05746
6,2516;-1,05824;-8,94983;-0,00718
6,2516;-1,24738;-8,89715;0,02634
6,2528;-1,42694;-8,89715;0,06704
6,2549;-1,57538;-8,90194;0,06704
6,2565;-1,86029;-8,92349;0,03112
6,2602;-2,19548;-8,93307;0,03591
6,2602;-2,37026;-8,92588;0,05267
6,2624;-2,73418;-8,93307;0,06943
6,2648;-2,89698;-8,95222;0,06704
6,2672;-3,19865;-8,99053;0,07183
6,2755;-3,94564;-8,9594;0,09337
6,2756;-3,94564;-8,9594;0,09337
6,2756;-4,13718;-8,94983;0,10774
